Annotation Cluster 1	Enrichment Score: 27.471180290997502
GOTERM_BP_FAT	GO:0051895~negative regulation of focal adhesion assembly	5	0.22351363433169422	0.05191736527448638	CORO1C, RCC2, MMP14, PHLDB2, SRC	1888	14	17911	3.3881280266343823	1.0	0.3403506181648248	65.83054566957479
GOTERM_BP_FAT	GO:1903392~negative regulation of adherens junction organization	5	0.22351363433169422	0.06508615003136156	CORO1C, RCC2, MMP14, PHLDB2, SRC	1888	15	17911	3.162252824858757	1.0	0.39824564159530385	74.21993447359334
GOTERM_BP_FAT	GO:0010812~negative regulation of cell-substrate adhesion	10	0.44702726866338843	0.0916125684465553	CORO1C, ACTN4, RCC2, TBCD, POSTN, COL1A1, THBS1, MMP14, PHLDB2, SRC	1888	52	17911	1.824376629726206	1.0	0.4929873503322054	85.56221681709751
GOTERM_BP_FAT	GO:0001953~negative regulation of cell-matrix adhesion	7	0.31291908806437196	0.10122469778248311	CORO1C, RCC2, POSTN, THBS1, MMP14, PHLDB2, SRC	1888	31	17911	2.1421712684527066	1.0	0.5248621731349334	88.34680143220561
GOTERM_BP_FAT	GO:1901888~regulation of cell junction assembly	12	0.5364327223960662	0.12347472241822503	CORO1C, NPHP4, CAV1, RCC2, LDB1, NEDD4L, FZD5, MMP14, SNAI2, PHLDB2, SRC, EPHA3	1888	71	17911	1.6033957985199332	1.0	0.5872577628492905	92.96658080449949
GOTERM_BP_FAT	GO:1900025~negative regulation of substrate adhesion-dependent cell spreading	4	0.17881090746535538	0.12485661013339583	CORO1C, ACTN4, RCC2, POSTN	1888	12	17911	3.162252824858757	1.0	0.5904814693737144	93.18658727012104
GOTERM_BP_FAT	GO:1901889~negative regulation of cell junction assembly	5	0.22351363433169422	0.1325819352339369	CORO1C, RCC2, MMP14, PHLDB2, SRC	1888	19	17911	2.4965153880463866	1.0	0.6109878457811154	94.30094112493799
GOTERM_BP_FAT	GO:1903391~regulation of adherens junction organization	8	0.35762181493071077	0.2378473487201809	CORO1C, RCC2, LDB1, PTPN23, MMP14, PHLDB2, SRC, EPHA3	1888	48	17911	1.5811264124293785	1.0	0.8065362362304344	99.57917680896603
GOTERM_BP_FAT	GO:0001952~regulation of cell-matrix adhesion	13	0.581135449262405	0.27233888783765614	CORO1C, DDR1, RCC2, PTK2B, BCL2, LDB1, POSTN, CDK6, THBS1, MMP14, PHLDB2, SRC, EPHA3	1888	93	17911	1.3261060233278659	1.0	0.8465815729370753	99.83442702746704
GOTERM_BP_FAT	GO:0051893~regulation of focal adhesion assembly	7	0.31291908806437196	0.35530193386121367	CORO1C, RCC2, LDB1, MMP14, PHLDB2, SRC, EPHA3	1888	46	17911	1.44363715917465	1.0	0.9140335457316107	99.98554317975889
GOTERM_BP_FAT	GO:0090109~regulation of cell-substrate junction assembly	7	0.31291908806437196	0.35530193386121367	CORO1C, RCC2, LDB1, MMP14, PHLDB2, SRC, EPHA3	1888	46	17911	1.44363715917465	1.0	0.9140335457316107	99.98554317975889

Annotation Cluster 133	Enrichment Score: 2.0337408372404173
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006271~DNA strand elongation involved in DNA replication	6	0.2682163611980331	0.0034571552444817633	GINS1, DNA2, LIG1, POLA1, PCNA, PARP1	1888	11	17911	5.174595531587057	0.9999999999999203	0.041361891350571556	6.7377119876026015
GOTERM_BP_FAT	GO:0033260~nuclear DNA replication	8	0.35762181493071077	0.005834317530383618	GINS1, CDC7, DNA2, LIG1, PCNA, ATAD5, WIZ, SLBP	1888	22	17911	3.4497303543913715	1.0	0.06340200588159128	11.117814876318931
GOTERM_BP_FAT	GO:0022616~DNA strand elongation	7	0.31291908806437196	0.006020625417738118	GINS1, DNA2, LIG1, POLA1, PCNA, PARP1, RAD50	1888	17	17911	3.9063123130608175	1.0	0.06496137376407218	11.45271022419978
GOTERM_BP_FAT	GO:0006273~lagging strand elongation	4	0.17881090746535538	0.06035122634612882	DNA2, LIG1, POLA1, PARP1	1888	9	17911	4.216337099811676	1.0	0.3771651375188464	71.45864940726523

Annotation Cluster 134	Enrichment Score: 2.0323830968500363
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0071774~response to fibroblast growth factor	21	0.9387572641931158	0.0039779252040948575	FLRT3, FLRT2, TNC, POSTN, FGF12, SNAI2, TCF7L2, ZFP36L1, SPRY2, SULF2, SFRP1, CEP57, CTGF, FAT4, SULF1, NGFR, COL1A1, THBS1, MYC, KDM5B, SHCBP1	1888	101	17911	1.9724943362980365	0.9999999999999991	0.04631505767307087	7.7144677626503455
GOTERM_BP_FAT	GO:0044344~cellular response to fibroblast growth factor stimulus	20	0.8940545373267769	0.004395425714513478	FLRT3, FLRT2, POSTN, FGF12, SNAI2, TCF7L2, ZFP36L1, SPRY2, SULF2, SFRP1, CEP57, CTGF, FAT4, SULF1, NGFR, COL1A1, THBS1, MYC, KDM5B, SHCBP1	1888	95	17911	1.9972123104371098	1.0	0.05019206355565786	8.49050213884447
GOTERM_BP_FAT	GO:0008543~fibroblast growth factor receptor signaling pathway	13	0.581135449262405	0.04572915242124799	FLRT3, FLRT2, FGF12, TCF7L2, SPRY2, SULF2, CEP57, FAT4, CTGF, SULF1, NGFR, THBS1, SHCBP1	1888	67	17911	1.8407143308879332	1.0	0.31037210565500184	61.04633713645481

Annotation Cluster 135	Enrichment Score: 2.0266855560164756
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0090092~regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	45	2.011622708985248	6.245156768274308E-6	BMP10, CAV1, SNX6, NPNT, TBX20, CD109, NUP93, GIPC1, FKBP1A, PRDM16, TCF7L2, TGFB2, NOV, ACVR1B, PEG10, GPC3, MYOCD, GATA6, CHST11, GATA4, FBN2, THBS1, TRP53, SMAD6, SOX11, FBN1, FZD1, ITGA3, CTDSPL2, CDKN1C, RASL11B, NOTCH2, INHBA, DACT1, SOST, TRIM33, SFRP1, SFRP2, ITGA8, SULF1, GDF11, TGFB1I1, BMP7, ABL1, PARP1	1888	210	17911	2.032876815980629	0.05293660033191039	1.658071065363531E-4	0.01257818779869524
GOTERM_BP_FAT	GO:0090287~regulation of cellular response to growth factor stimulus	45	2.011622708985248	1.478385836628898E-4	CAV1, SNX6, NPNT, CD109, GIPC1, PRDM16, TCF7L2, SPRY2, PEG10, GPC3, MYOCD, GATA6, CHST11, GATA4, FBN2, ADAMTS12, THBS1, MT3, TRP53, PTPRF, SMAD6, SOX11, FBN1, FZD1, ITGA3, SLIT2, CTDSPL2, CDKN1C, RASL11B, NOTCH2, HHEX, GRB10, SOST, HIF1A, TRIM33, SFRP1, SULF2, SFRP2, NEDD4, ITGA8, SULF1, NGFR, TGFB1I1, ABL1, ADAMTS3	1888	238	17911	1.7937148376299672	0.7240736805799397	0.0027071110590098924	0.29735420784421374
GOTERM_BP_FAT	GO:0030510~regulation of BMP signaling pathway	17	0.7599463567277605	0.016790884051048213	SOX11, SMAD6, FBN1, FZD1, ITGA3, TCF7L2, CTDSPL2, NOTCH2, SOST, GPC3, TRIM33, SFRP1, GATA6, SFRP2, GATA4, SULF1, ABL1	1888	86	17911	1.8752894659046118	1.0	0.1473709570066667	28.899231202813002
GOTERM_BP_FAT	GO:0030514~negative regulation of BMP signaling pathway	10	0.44702726866338843	0.05411270951801363	SOST, TRIM33, SFRP1, SFRP2, SMAD6, FBN1, FZD1, ABL1, TCF7L2, CTDSPL2	1888	47	17911	2.018459249909845	1.0	0.3496745188826609	67.3893746419601
GOTERM_BP_FAT	GO:0030509~BMP signaling pathway	21	0.9387572641931158	0.17589349467402102	EGR1, BMP10, SOX11, SMAD6, FBN1, FZD1, SMAD1, TCF7L2, CTDSPL2, NOTCH2, SOST, GPC3, TRIM33, SFRP1, GATA6, SFRP2, SULF1, GATA4, ROR2, BMP7, ABL1	1888	152	17911	1.310670578724353	1.0	0.7092215183103028	97.96884110995909
GOTERM_BP_FAT	GO:0071773~cellular response to BMP stimulus	22	0.9834599910594547	0.20995376870145274	EGR1, BMP10, SOX11, SMAD6, FBN1, FZD1, SMAD1, TCF7L2, CTDSPL2, NOTCH2, SOST, GPC3, TRIM33, SFRP1, GATA6, SFRP2, SULF1, GATA4, ROR2, ADAMTS12, BMP7, ABL1	1888	165	17911	1.264901129943503	1.0	0.7657771892064037	99.13198785025207
GOTERM_BP_FAT	GO:0071772~response to BMP	22	0.9834599910594547	0.20995376870145274	EGR1, BMP10, SOX11, SMAD6, FBN1, FZD1, SMAD1, TCF7L2, CTDSPL2, NOTCH2, SOST, GPC3, TRIM33, SFRP1, GATA6, SFRP2, SULF1, GATA4, ROR2, ADAMTS12, BMP7, ABL1	1888	165	17911	1.264901129943503	1.0	0.7657771892064037	99.13198785025207

Annotation Cluster 136	Enrichment Score: 2.025418284941256
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007131~reciprocal meiotic recombination	13	0.581135449262405	0.001889291335972801	RAD51C, MLH1, BRIP1, TOPBP1, SYCP1, RAD50, RAD51, FANCM, APITD1, CHTF18, TOP2B, TOP2A, TRIP13	1888	45	17911	2.74061911487759	0.9999999296231101	0.024755998430391335	3.737363407207561
GOTERM_BP_FAT	GO:0035825~reciprocal DNA recombination	13	0.581135449262405	0.001889291335972801	RAD51C, MLH1, BRIP1, TOPBP1, SYCP1, RAD50, RAD51, FANCM, APITD1, CHTF18, TOP2B, TOP2A, TRIP13	1888	45	17911	2.74061911487759	0.9999999296231101	0.024755998430391335	3.737363407207561
GOTERM_BP_FAT	GO:0051307~meiotic chromosome separation	6	0.2682163611980331	0.04269886684362615	FANCM, APITD1, MLH1, ESPL1, TOP2B, TOP2A	1888	19	17911	2.9958184656556646	1.0	0.2945913324054965	58.477639963918904
GOTERM_BP_FAT	GO:0000712~resolution of meiotic recombination intermediates	5	0.22351363433169422	0.05191736527448638	FANCM, APITD1, MLH1, TOP2B, TOP2A	1888	14	17911	3.3881280266343823	1.0	0.3403506181648248	65.83054566957479

Annotation Cluster 137	Enrichment Score: 1.9832911005530742
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0000019~regulation of mitotic recombination	5	0.22351363433169422	0.0015462791068664484	BLM, MLH1, ANKLE1, RAD50, TERF2	1888	6	17911	7.905632062146892	0.9999985970971522	0.020805427005670785	3.0688372305872735
GOTERM_BP_FAT	GO:0045950~negative regulation of mitotic recombination	4	0.17881090746535538	0.009911957867883764	BLM, MLH1, ANKLE1, TERF2	1888	5	17911	7.589406779661018	1.0	0.09746335659648597	18.179454625728553
GOTERM_CC_FAT	GO:0001673~male germ cell nucleus	7	0.31291908806437196	0.026806282863274897	BLM, MLH1, TOPBP1, H2AFX, SYCP1, TERF2, TRIP13	1654	21	14413	2.9046755340588475	0.9999999999967929	0.20399685680371993	34.810389532542096
GOTERM_BP_FAT	GO:0045910~negative regulation of DNA recombination	7	0.31291908806437196	0.028389102747848942	BLM, MLH1, RAD18, ZRANB3, ANKLE1, FANCB, TERF2	1888	23	17911	2.8872743183493	1.0	0.2202854710900335	44.01488654335651

Annotation Cluster 138	Enrichment Score: 1.9722645925944273
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:1903900~regulation of viral life cycle	31	1.3857845328565042	2.526849789378493E-4	RNASEL, TFAP4, DICER1, PML, VPS37B, REST, PFN1, BCL2, LTF, PABPC1, TOP2A, NUCKS1, DDB1, FMR1, FAM111A, TRIM28, ILF3, HMGA2, GTF2B, TRIM62, RAD50, MID2, TRIM35, PPIB, TRIM59, SP1, HDAC1, PPIA, JUN, NR5A2, EIF2AK4	1888	146	17911	2.014311730903181	0.889297799556581	0.0042894293998143596	0.5077268555335968
GOTERM_BP_FAT	GO:0019058~viral life cycle	38	1.6987036209208761	0.004435720123374551	RNASEL, CAV1, TFAP4, DICER1, PML, VPS37B, D17H6S56E-5, REST, PFN1, BCL2, LTF, PABPC1, PCSK5, TOP2A, NUCKS1, DDB1, DDX39B, FMR1, FAM111A, TRIM28, PTBP1, ILF3, HMGA2, TRIM62, GTF2B, RAD50, MID2, USP6NL, TRIM35, BC035947, PPIB, HDAC1, TRIM59, SP1, PPIA, JUN, NR5A2, EIF2AK4	1888	226	17911	1.5951186815659215	1.0	0.05057520056007958	8.565070834610534
GOTERM_BP_FAT	GO:0045069~regulation of viral genome replication	17	0.7599463567277605	0.005113917739361991	RNASEL, NUCKS1, DDB1, DICER1, TRIM28, FAM111A, FMR1, ILF3, HMGA2, PPIB, PPIA, BCL2, LTF, PABPC1, NR5A2, TOP2A, EIF2AK4	1888	76	17911	2.122038079839429	1.0	0.05705923549713743	9.81150873067298
GOTERM_BP_FAT	GO:0043902~positive regulation of multi-organism process	26	1.16227089852481	0.007669325801547257	PLAT, TFAP4, NUCKS1, DDB1, FMR1, VPS37B, AURKA, GTF2B, BCL2L11, MIF, ACVR1B, INHBA, EDNRB, PFN1, PPIB, SP1, PPIA, JUN, PDE5A, CFL1, RAB34, CACNA1H, PABPC1, NR5A2, UNC13B, TOP2A	1888	143	17911	1.7248651771956856	1.0	0.07934988976896151	14.3645016678414
GOTERM_BP_FAT	GO:1903902~positive regulation of viral life cycle	14	0.6258381761287439	0.01673832435008726	TFAP4, NUCKS1, DDB1, FMR1, VPS37B, GTF2B, PFN1, SP1, PPIB, PPIA, JUN, PABPC1, NR5A2, TOP2A	1888	65	17911	2.0433018252933506	1.0	0.14708843860278364	28.82263553788983
GOTERM_BP_FAT	GO:0048524~positive regulation of viral process	15	0.6705409029950827	0.038925151275460715	TFAP4, NUCKS1, DDB1, FMR1, VPS37B, GTF2B, PFN1, SP1, PPIB, PPIA, JUN, CFL1, PABPC1, NR5A2, TOP2A	1888	80	17911	1.7787672139830508	1.0	0.27657455249533014	55.05335448386637
GOTERM_BP_FAT	GO:0019079~viral genome replication	15	0.6705409029950827	0.0652541214523607	RNASEL, NUCKS1, DDB1, TRIM28, FAM111A, FMR1, ILF3, HMGA2, PPIB, PPIA, LTF, PABPC1, NR5A2, TOP2A, EIF2AK4	1888	86	17911	1.6546671757981866	1.0	0.3987960539626716	74.31306710609506
GOTERM_BP_FAT	GO:0045070~positive regulation of viral genome replication	7	0.31291908806437196	0.08918227297681836	PPIB, PPIA, NUCKS1, DDB1, PABPC1, NR5A2, TOP2A	1888	30	17911	2.21357697740113	1.0	0.4849873779718069	84.76395165610148

Annotation Cluster 139	Enrichment Score: 1.9503525531910824
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0043142~single-stranded DNA-dependent ATPase activity	7	0.31291908806437196	0.0018605342775691559	DNA2, RFC3, RFC2, CHTF18, RAD18, RAD51, DSCC1	1766	14	16866	4.7751981879954695	0.9669525635712063	0.030251985946852633	3.1191420251848734
GOTERM_BP_FAT	GO:1900262~regulation of DNA-directed DNA polymerase activity	5	0.22351363433169422	0.006063650157100152	RFC3, RFC2, NPM1, CHTF18, DSCC1	1888	8	17911	5.9292240466101696	1.0	0.06525035173507987	11.529878167641483
GOTERM_BP_FAT	GO:1900264~positive regulation of DNA-directed DNA polymerase activity	5	0.22351363433169422	0.006063650157100152	RFC3, RFC2, NPM1, CHTF18, DSCC1	1888	8	17911	5.9292240466101696	1.0	0.06525035173507987	11.529878167641483
GOTERM_CC_FAT	GO:0031390~Ctf18 RFC-like complex	5	0.22351363433169422	0.008242800978315945	RFC3, DDX11, RFC2, CHTF18, DSCC1	1654	8	14413	5.446266626360338	0.999684628651076	0.07975093709743786	12.219819876182436
GOTERM_MF_FAT	GO:0003689~DNA clamp loader activity	4	0.17881090746535538	0.059340603514550436	RFC3, RFC2, CHTF18, DSCC1	1766	9	16866	4.244620611551529	1.0	0.4148765970149645	64.68760028522232
GOTERM_MF_FAT	GO:0033170~protein-DNA loading ATPase activity	4	0.17881090746535538	0.059340603514550436	RFC3, RFC2, CHTF18, DSCC1	1766	9	16866	4.244620611551529	1.0	0.4148765970149645	64.68760028522232

Annotation Cluster 140	Enrichment Score: 1.9308271062904232
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0033273~response to vitamin	26	1.16227089852481	1.1482265186338576E-5	RBP1, TNC, HLCS, POSTN, VDR, TYMS, ALDH1A2, GATA4, PTN, ZFP354A, RARA, PITX2, TRP53, DNMT3A, FADS1, PIM1, ITGA2, BRIP1, SPARC, SNAI2, ABCG2, SRSF2, CCND1, SFRP1, COL1A1, BMP7	1888	95	17911	2.596376003568243	0.09516223959148962	2.8567239249754905E-4	0.023124935744189834
GOTERM_BP_FAT	GO:0007584~response to nutrient	35	1.5645954403218598	5.325151511873804E-4	RBP1, HMGCR, TNC, POSTN, HLCS, VCAM1, TYMS, ALDH1A2, VDR, GATA4, ZFP354A, PTN, SCD4, RARA, ACSL4, NR1H4, PITX2, TRP53, DNMT3A, CUBN, FADS1, PIM1, BRIP1, ITGA2, SPARC, SNAI2, ABCG2, SRSF2, CCND1, SFRP1, SFRP2, APAF1, COL1A1, IGFBP2, BMP7	1888	180	17911	1.8446474811676083	0.9903317669022218	0.008205773795751825	1.0671382480329616
GOTERM_BP_FAT	GO:0031668~cellular response to extracellular stimulus	32	1.430487259722843	0.019455592203472892	SLC38A2, TNC, UPP1, POSTN, TCF7L2, HNRNPL, VDR, MYOCD, BCL2, PTN, SCD4, ZFYVE1, NR1H4, ANGPTL4, TRP53, PIK3C2A, FADS1, PIK3C2B, KLF10, PIM1, SKP2, BRIP1, SNAI2, SREBF2, PPM1D, SFRP1, SFRP2, UCP2, JUN, COL1A1, KIF26A, EIF2AK4	1888	201	17911	1.510329707395227	1.0	0.165142663910543	32.681497177122246
GOTERM_BP_FAT	GO:0031669~cellular response to nutrient levels	28	1.2516763522574879	0.019687726092228366	TRP53, SLC38A2, PIK3C2A, FADS1, KLF10, PIK3C2B, TNC, UPP1, PIM1, BRIP1, POSTN, SNAI2, TCF7L2, SREBF2, HNRNPL, VDR, PPM1D, SFRP1, UCP2, BCL2, JUN, PTN, SCD4, COL1A1, NR1H4, ZFYVE1, EIF2AK4, ANGPTL4	1888	170	17911	1.5625249252243272	1.0	0.16647642780758798	33.00177190806173
GOTERM_BP_FAT	GO:0031667~response to nutrient levels	60	2.682163611980331	0.020760847957651846	HMGCR, FSTL1, POSTN, HLCS, AKT1, EIF4EBP1, GATA4, ZFP354A, SCD4, RARA, ZFYVE1, PITX2, MT3, PIK3C2A, PIK3C2B, PIM1, CCND1, PPM1D, CAPN10, JUN, CHSY1, COL1A1, EIF2AK4, SLC38A2, RBP1, TNC, UPP1, TCF7L2, SRC, HNRNPL, VCAM1, VDR, ALDH1A2, TYMS, BCL2, PTN, ACSL4, NR1H4, ANGPTL4, TRP53, DNMT3A, CUBN, KLF10, FADS1, ITGA2, BRIP1, SIRT6, SPARC, SNAI2, SREBF2, ABCG2, SRSF2, SFRP1, NPY, UCP2, SFRP2, KDM4A, APAF1, BMP7, IGFBP2	1888	430	17911	1.3237337406385494	1.0	0.17413074443742205	34.46362849049105
GOTERM_BP_FAT	GO:0009991~response to extracellular stimulus	63	2.8162717925793475	0.027593053627977787	HMGCR, FSTL1, POSTN, HLCS, AKT1, EIF4EBP1, MYOCD, GATA4, ZFP354A, RARA, SCD4, ZFYVE1, MT3, PITX2, PIK3C2A, PIK3C2B, SKP2, PIM1, CCND1, PPM1D, CAPN10, JUN, CHSY1, COL1A1, KIF26A, EIF2AK4, SLC38A2, RBP1, TNC, UPP1, TCF7L2, SRC, HNRNPL, VCAM1, VDR, ALDH1A2, TYMS, BCL2, PTN, ACSL4, NR1H4, ANGPTL4, TRP53, DNMT3A, CUBN, KLF10, FADS1, ITGA2, BRIP1, SIRT6, SPARC, SNAI2, SREBF2, ABCG2, SRSF2, SFRP1, NPY, UCP2, SFRP2, KDM4A, APAF1, BMP7, IGFBP2	1888	462	17911	1.2936488828967643	1.0	0.21569454789736242	43.08371476093451
GOTERM_BP_FAT	GO:0071496~cellular response to external stimulus	39	1.743406347787215	0.05199224422358473	CAV1, SLC38A2, TNC, UPP1, POSTN, CHEK1, TLR5, SOX9, TCF7L2, AKT1, HNRNPL, VDR, MYOCD, BCL2, PTN, SCD4, CASP2, NR1H4, ZFYVE1, ANGPTL4, TRP53, PIK3C2A, FADS1, KLF10, PIK3C2B, SKP2, PIM1, BRIP1, ITGA2, SNAI2, SREBF2, PPM1D, SFRP1, SFRP2, UCP2, JUN, COL1A1, KIF26A, EIF2AK4	1888	276	17911	1.3405202192336036	1.0	0.3405111181343946	65.88486120018868
GOTERM_BP_FAT	GO:0009267~cellular response to starvation	18	0.8046490835940991	0.16413766616493464	TRP53, SLC38A2, PIK3C2A, KLF10, FADS1, PIK3C2B, UPP1, TCF7L2, SREBF2, HNRNPL, PPM1D, SFRP1, UCP2, JUN, BCL2, ZFYVE1, EIF2AK4, ANGPTL4	1888	125	17911	1.366093220338983	1.0	0.6838411833992867	97.29825029777868
GOTERM_BP_FAT	GO:0042594~response to starvation	20	0.8940545373267769	0.3662391922894703	TRP53, SLC38A2, PIK3C2A, KLF10, FADS1, PIK3C2B, UPP1, FSTL1, TCF7L2, SREBF2, HNRNPL, PPM1D, EIF4EBP1, SFRP1, UCP2, JUN, BCL2, EIF2AK4, ZFYVE1, ANGPTL4	1888	164	17911	1.1569217651922281	1.0	0.9207224818280689	99.9897576772293

Annotation Cluster 141	Enrichment Score: 1.9217922601913415
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0060840~artery development	21	0.9387572641931158	0.001877410051571553	SEC24B, TBX2, SMAD6, COL3A1, EFNB2, SOX4, PRRX2, GJA5, GLI3, ARID2, TGFB2, ADAMTS6, AP2B1, PRICKLE1, MYOCD, KIF7, CXCR4, HEY2, FOXC1, LOX, MYH10	1888	95	17911	2.0970729259589653	0.9999999219355872	0.024639137915680398	3.7142803888041698
GOTERM_BP_FAT	GO:0060976~coronary vasculature development	17	0.7599463567277605	0.002906205635215675	SEC24B, SMAD6, VANGL2, ARID2, ADAMTS6, AP2B1, GPC3, PRICKLE1, MYOCD, KIF7, GATA6, ROBO1, GATA4, HEY2, DYNC2H1, PCSK5, MYH10	1888	72	17911	2.239929084274953	0.9999999999901839	0.03586412668023464	5.693659602681256
GOTERM_BP_FAT	GO:0035904~aorta development	15	0.6705409029950827	0.0032364380286063156	SEC24B, TBX2, SMAD6, COL3A1, EFNB2, SOX4, TGFB2, ADAMTS6, AP2B1, PRICKLE1, KIF7, CXCR4, HEY2, LOX, MYH10	1888	60	17911	2.3716896186440675	0.9999999999994517	0.039199467868810345	6.320777457459537
GOTERM_BP_FAT	GO:0048844~artery morphogenesis	12	0.5364327223960662	0.09808347964678146	SEC24B, MYOCD, TBX2, COL3A1, HEY2, EFNB2, SOX4, FOXC1, PRRX2, GJA5, ARID2, TGFB2	1888	68	17911	1.6741338484546362	1.0	0.5154154106168931	87.49843403818728
GOTERM_BP_FAT	GO:0035909~aorta morphogenesis	7	0.31291908806437196	0.14206596954564005	SEC24B, TBX2, COL3A1, HEY2, EFNB2, SOX4, TGFB2	1888	34	17911	1.9531561565304087	1.0	0.6352943164324594	95.43296625080306

Annotation Cluster 142	Enrichment Score: 1.8931699133476405
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0060674~placenta blood vessel development	11	0.49172999552972735	0.003200535958823209	WNT2, AKT1, NOTCH2, HEY2, NCOA6, ARID1A, FZD5, NR2F2, VASH2, VASH1, NSDHL	1888	36	17911	2.8987317561205272	0.9999999999992496	0.038826397360859355	6.2527912176208345
GOTERM_BP_FAT	GO:0060716~labyrinthine layer blood vessel development	8	0.35762181493071077	0.01548861659561007	WNT2, AKT1, HEY2, NCOA6, FZD5, VASH2, VASH1, NSDHL	1888	26	17911	2.9190026075619295	1.0	0.13834492015038735	26.978157941253954
GOTERM_BP_FAT	GO:0060711~labyrinthine layer development	12	0.5364327223960662	0.042194410099472515	WNT2, ZFP36L1, AKT1, VCAM1, HEY2, NCOA6, GAB1, FZD5, BMP7, VASH2, VASH1, NSDHL	1888	59	17911	1.9295101982189027	1.0	0.2929648748574205	58.034694874999595

Annotation Cluster 143	Enrichment Score: 1.8742723707144116
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:1901989~positive regulation of cell cycle phase transition	17	0.7599463567277605	9.27577800940198E-4	CDC7, RAD51C, ANP32B, DBF4, CREBBP, CENPE, BIRC5, CDK4, UBE2C, FAM83D, CCND1, RCC2, CCND2, LARP7, NPM1, MTBP, PBX1	1888	65	17911	2.48115221642764	0.999690955105249	0.01353659059289447	1.8518251163547328
GOTERM_BP_FAT	GO:1901992~positive regulation of mitotic cell cycle phase transition	15	0.6705409029950827	0.0032364380286063156	CDC7, RAD51C, ANP32B, DBF4, CREBBP, CENPE, BIRC5, UBE2C, CDK4, CCND1, RCC2, CCND2, LARP7, MTBP, PBX1	1888	60	17911	2.3716896186440675	0.9999999999994517	0.039199467868810345	6.320777457459537
GOTERM_BP_FAT	GO:1902751~positive regulation of cell cycle G2/M phase transition	7	0.31291908806437196	0.006020625417738118	CDC7, RAD51C, CCND1, RCC2, NPM1, PBX1, CDK4	1888	17	17911	3.9063123130608175	1.0	0.06496137376407218	11.45271022419978
GOTERM_BP_FAT	GO:0010971~positive regulation of G2/M transition of mitotic cell cycle	6	0.2682163611980331	0.020899233191789875	CDC7, RAD51C, CCND1, RCC2, PBX1, CDK4	1888	16	17911	3.557534427966102	1.0	0.17502827391260645	34.64992158658443
GOTERM_BP_FAT	GO:1902808~positive regulation of cell cycle G1/S phase transition	7	0.31291908806437196	0.10122469778248311	FAM83D, ANP32B, CCND2, DBF4, LARP7, CREBBP, MTBP	1888	31	17911	2.1421712684527066	1.0	0.5248621731349334	88.34680143220561
GOTERM_BP_FAT	GO:1900087~positive regulation of G1/S transition of mitotic cell cycle	6	0.2682163611980331	0.14855582493543723	ANP32B, CCND2, DBF4, LARP7, CREBBP, MTBP	1888	27	17911	2.1081685499058382	1.0	0.6508613996192454	96.08066923623339

Annotation Cluster 144	Enrichment Score: 1.8713872252844626
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051402~neuron apoptotic process	45	2.011622708985248	9.668912631396172E-4	GRIK5, PAWR, MYBL2, MDK, TGFB2, NONO, CASP6, CDC42, CASP3, BHLHB9, UNC5B, PTK2B, CASP7, BCL2, NPM1, AGRN, CASP2, MT3, EGR1, TRP53, KIF14, TYRO3, PTPRF, PRKCI, STXBP1, BIRC5, EN1, TOX3, BCL2L11, ATP7A, EPHA7, KDM2B, HIF1A, HDAC1, SIAH1B, RAPSN, SIAH1A, JUN, APAF1, NGFR, PARP1, ABL1, SYNGAP1, F2R, NRBP2	1888	259	17911	1.6482784994437536	0.9997806253515051	0.013920060236782938	1.9295864469477952
